Price[1000Eur],City,Brand,Body,1000Km,Power[HP],Year,Gas,Transmission,Seller,Owners,Warranty
7.1,1,7,2,248.0,105,1,0,1,0,1,2
7.1,1,7,2,248.0,105,1,0,1,0,1,2
8.9,1,7,2,82.0,60,3,0,1,1,0,2
9.5,1,7,2,85.45100000000001,75,2,0,1,1,0,2
9.0,1,7,2,161.0,105,1,1,1,1,0,2
9.4,1,7,2,195.8,110,2,1,1,1,2,2
9.999,1,7,2,124.96700000000001,86,2,0,1,0,0,2
8.5,1,7,2,62.0,60,0,0,1,0,1,0
9.5,1,7,2,90.0,75,3,0,1,0,0,2
7.1,1,7,2,145.60399999999998,75,1,1,1,1,0,2
9.2,1,7,2,193.0,122,1,0,1,1,0,2
6.999,1,7,2,126.5,90,0,0,1,1,1,2
8.6,1,7,2,151.0,105,0,1,0,1,0,2
9.35,1,7,2,130.89,90,3,1,1,1,0,2
9.3,1,7,2,185.19099999999997,105,1,1,1,1,0,2
8.999,1,7,2,159.0,90,2,1,0,0,1,2
8.9,1,7,2,117.0,90,1,0,1,1,2,2
8.69,1,7,2,91.0,86,0,0,1,1,1,2
9.95,1,7,2,231.23,177,0,1,0,1,1,2
7.6,1,7,2,115.0,75,2,0,1,1,0,2
9.9,1,7,2,126.0,86,3,0,1,1,1,2
8.999,1,7,2,149.0,90,2,1,1,1,2,2
6.9,1,7,2,166.0,60,1,0,1,0,1,2
5.89,1,7,2,99.0,60,0,0,1,1,1,2
9.7,1,7,2,189.0,105,2,1,1,0,1,2
7.33,1,7,2,77.46,60,3,0,1,0,1,2
9.0,1,7,2,85.023,75,3,0,1,1,0,2
6.95,1,7,2,48.0,60,1,0,1,1,1,2
9.999,1,7,2,47.343999999999994,60,6,0,1,0,0,2
8.45,1,7,2,136.0,75,1,0,1,1,1,2
6.999,1,7,2,149.0,75,1,0,0,0,1,0
8.99,1,7,2,126.36,69,0,0,1,1,0,2
8.96,1,7,2,227.26,110,1,2,0,1,0,2
9.3,1,7,2,71.52199999999999,75,3,0,1,1,0,2
8.45,1,7,2,87.37,60,5,0,1,0,1,2
9.93,1,7,2,53.95,60,7,0,1,0,0,1
7.95,1,7,2,145.0,90,1,1,0,0,1,2
14.85,1,7,2,108.0,150,2,0,1,0,0,0
14.49,1,7,2,45.5,116,2,2,0,0,1,2
14.89,1,7,2,46.4,80,6,0,1,0,0,2
13.45,1,7,2,63.226000000000006,65,6,0,1,0,0,2
12.5,1,7,2,101.5,110,1,0,1,1,1,2
14.99,1,7,2,27.86,110,4,0,1,0,1,1
13.999,1,7,2,101.0,192,2,0,1,0,2,0
12.9,1,7,2,111.0,160,1,0,1,0,1,2
10.99,1,7,2,122.0,86,1,0,1,0,0,2
14.99,1,7,2,122.9,116,4,1,1,0,0,0
11.285,1,7,2,54.69,60,7,0,1,0,1,0
11.4,1,7,2,49.0,122,0,0,1,0,0,1
12.899000000000001,1,7,2,82.0,110,2,1,1,0,1,0
14.999,1,7,2,77.7,95,5,0,1,0,0,0
14.35,1,7,2,90.0,116,4,1,1,1,0,2
14.95,1,7,2,101.7,150,0,1,1,1,1,2
12.999,1,7,2,20.7,90,4,0,1,1,0,2
12.99,1,7,2,96.72,110,2,0,0,0,1,2
13.5,1,7,2,99.0,192,4,0,1,1,0,2
12.5,1,7,2,95.0,110,3,0,1,1,0,2
14.99,1,7,2,32.542,125,1,0,0,0,1,2
13.9,1,7,2,120.0,110,2,0,1,0,0,1
11.999,1,7,2,136.5,150,1,1,1,1,1,2
10.5,1,7,2,77.0,90,2,0,1,1,0,2
12.3,1,7,2,50.0,86,2,0,1,0,1,0
13.4,1,7,2,127.0,150,2,1,1,1,0,2
12.49,1,7,2,60.0,116,4,1,1,0,1,2
14.9,1,7,2,93.0,122,0,0,1,0,1,1
13.897,1,7,2,68.73,125,2,0,1,0,0,1
14.49,1,7,2,85.0,105,1,1,0,0,1,0
14.699000000000002,1,7,2,74.0,110,3,0,0,1,2,2
11.5,1,7,2,95.0,110,3,0,1,1,1,2
12.999,1,7,2,262.178,120,3,1,0,0,0,0
14.79,1,7,2,86.287,125,4,0,1,0,0,0
10.99,1,7,2,148.0,105,0,1,1,0,1,0
14.999,1,7,2,163.148,184,1,1,1,0,2,0
14.19,1,7,2,84.0,122,1,0,0,0,1,2
14.489,1,7,2,80.77,110,3,0,1,0,1,1
11.999,1,7,2,136.5,150,1,1,1,1,1,2
10.49,1,7,2,119.0,105,1,0,1,1,1,2
11.5,1,7,2,180.0,150,3,1,1,0,1,2
14.9,1,7,2,74.25,150,2,0,1,1,1,2
12.0,1,7,2,164.0,150,2,1,1,1,1,2
10.9,1,7,2,64.6,86,2,0,1,0,2,2
13.14,1,7,2,52.923,86,3,0,1,0,1,1
14.99,1,7,2,89.161,125,2,0,1,0,1,1
12.47,1,7,2,101.3,105,2,0,1,0,1,0
10.99,1,7,2,148.0,105,1,1,1,0,1,0
10.9,1,7,2,84.95,105,0,0,1,1,1,2
10.89,1,7,2,114.0,110,2,0,1,0,0,2
14.89,1,7,2,15.5,90,6,2,1,0,0,2
14.2,1,7,2,82.5,116,4,0,0,0,0,2
13.5,1,7,2,48.0,86,2,0,1,1,1,2
13.89,1,7,2,121.84200000000001,110,3,1,1,0,0,2
14.3,1,7,2,65.907,110,2,0,1,0,1,1
15.0,1,7,2,174.5,184,2,1,0,0,2,2
12.8,1,7,2,76.65,90,3,0,1,1,0,2
13.99,1,7,2,38.99,105,3,0,1,0,1,2
11.95,1,7,2,165.0,110,2,1,0,0,1,2
12.499,1,7,2,60.388000000000005,75,5,0,1,1,0,2
13.0,1,7,2,105.32,125,2,0,1,1,1,2
14.49,1,7,2,63.25,105,2,0,1,0,1,2
14.18,1,7,2,79.21,110,3,0,1,0,1,1
14.99,1,7,2,35.0,75,5,0,1,0,0,0
14.999,1,7,2,63.478,90,3,0,1,1,0,2
12.8,1,7,2,220.0,184,1,1,1,1,0,2
13.45,1,7,2,103.5,110,2,1,1,1,1,2
14.1,1,7,2,75.0,110,4,1,1,0,1,2
13.299000000000001,1,7,2,68.0,160,0,0,1,1,1,2
12.55,1,7,2,103.0,150,0,2,0,1,1,2
14.45,1,7,2,138.66299999999998,116,6,1,1,0,0,2
13.97,1,7,2,67.062,105,2,0,1,1,1,2
14.99,1,7,2,39.9,95,5,0,1,0,0,1
12.9,1,7,2,141.8,95,5,1,1,1,1,2
11.95,1,7,2,126.5,150,0,1,1,0,0,2
13.99,1,7,2,94.007,125,2,0,1,0,2,2
14.87,1,7,2,73.9,160,0,0,1,0,0,2
12.97,1,7,2,153.0,116,5,1,1,0,0,2
14.989,1,7,2,92.0,116,4,1,1,0,1,1
12.0,1,7,2,185.0,150,0,1,0,1,2,2
12.0,1,7,2,196.0,150,0,1,0,1,1,2
11.899000000000001,1,7,2,181.85299999999998,150,3,1,1,0,0,2
14.89,1,7,2,83.084,110,3,0,1,0,1,2
13.89,1,7,2,81.0,95,5,0,1,0,0,0
10.29,1,7,2,120.0,105,0,1,1,0,1,0
10.95,1,7,2,175.0,116,4,1,1,0,0,0
10.995,1,7,2,173.0,110,2,0,0,1,1,2
13.5,1,7,2,118.84299999999999,105,0,0,0,1,0,2
14.5,1,7,2,35.45,75,5,0,1,0,0,2
13.333,1,7,2,114.0,105,0,1,1,0,0,1
14.99,1,7,2,85.816,116,5,1,1,0,1,0
14.9,1,7,2,179.476,110,5,0,0,0,0,0
10.99,1,7,2,162.0,105,0,1,1,1,1,2
11.55,1,7,2,165.0,150,0,1,1,1,1,2
11.5,1,7,2,140.0,110,3,0,1,0,1,2
14.92,1,7,2,82.8,116,5,1,1,0,0,0
12.99,1,7,2,67.207,90,4,1,1,0,0,0
11.499,1,7,2,112.93299999999999,140,0,1,1,0,2,2
11.89,1,7,2,122.302,86,1,0,1,0,0,2
13.99,1,7,2,85.521,150,0,1,1,1,1,2
14.9,1,7,2,187.5,230,0,0,0,1,0,2
13.75,1,7,2,80.09,80,6,0,1,0,0,2
13.5,1,7,2,71.0,90,4,0,1,1,0,2
15.0,1,7,2,129.0,110,2,2,0,1,2,2
14.99,1,7,2,61.9,95,6,0,1,0,0,2
14.66,1,7,2,18.0,90,8,2,1,0,0,1
12.16,1,7,2,143.6,95,5,1,1,0,0,2
12.8,1,7,2,26.701999999999998,60,7,0,1,0,0,2
12.9,1,7,2,24.645,75,6,0,1,0,0,2
11.99,1,7,2,75.0,75,3,1,1,0,1,0
11.9,1,7,2,98.5,90,6,0,1,0,0,2
11.29,1,7,2,53.1,75,3,0,1,0,2,2
11.599,1,7,2,43.765,60,7,0,1,0,0,2
14.989,1,7,2,22.5,65,7,0,1,0,0,1
13.99,1,7,2,23.458000000000002,68,8,2,1,0,0,1
12.93,1,7,2,66.2,75,4,0,1,0,2,1
14.99,1,7,2,125.0,150,1,1,1,1,1,2
12.95,1,7,2,106.339,110,1,1,1,0,0,0
11.55,1,7,2,85.8,122,1,0,1,1,0,2
15.9,1,7,2,82.04299999999999,125,4,0,1,0,0,1
15.88,1,7,2,44.825,80,6,0,1,0,0,0
19.97,1,7,2,40.9,131,5,0,1,0,1,0
19.9,1,7,2,23.02,116,7,1,1,0,0,1
16.49,1,7,2,86.0,184,1,1,1,0,0,1
18.87,1,7,2,32.153,136,6,2,0,0,0,1
18.65,1,7,2,90.0,200,6,0,0,0,0,2
18.9,1,7,2,59.303000000000004,150,5,0,0,0,1,2
16.9,1,7,2,114.682,150,3,0,0,1,1,2
15.999,1,7,2,126.49600000000001,150,4,0,1,0,0,0
17.95,1,7,2,140.565,204,2,2,0,0,1,2
18.999000000000002,1,7,2,29.618000000000002,116,6,0,1,0,0,0
15.75,1,7,2,22.0,90,9,2,1,0,0,1
19.4,1,7,2,10.8,95,8,0,1,0,0,1
17.85,1,7,2,83.0,150,4,0,0,1,0,2
19.885,1,7,2,79.885,220,1,0,1,0,1,0
16.8,1,7,2,96.073,120,3,1,0,0,0,2
19.199,1,7,2,9.937000000000001,116,5,0,0,0,0,2
15.5,1,7,2,188.0,122,0,0,0,0,0,2
17.98,1,7,2,257.97900000000004,190,6,1,0,0,0,2
15.29,1,7,2,65.0,110,5,0,1,0,0,2
17.999000000000002,1,7,2,23.0,95,5,0,0,0,2,2
18.29,1,7,2,58.0,131,5,0,1,0,2,2
18.8,1,7,2,176.5,136,6,2,0,0,0,2
16.9,1,7,2,6.5,65,9,0,1,0,0,1
15.9,1,7,2,104.5,150,1,1,0,0,1,0
16.999000000000002,1,7,2,136.0,340,0,0,1,0,0,2
15.99,1,7,2,90.0,150,2,1,1,0,0,2
16.999000000000002,1,7,2,147.295,184,2,1,0,0,1,2
15.99,1,7,2,164.03799999999998,220,0,0,0,0,1,1
17.47,1,7,2,39.148,136,4,2,0,0,0,2
18.53,1,7,2,34.35,83,7,2,0,1,0,2
17.22,1,7,2,100.354,230,4,0,1,0,0,0
19.95,1,7,2,19.9,83,8,2,0,1,0,2
16.905,1,7,2,86.0,150,3,1,0,1,0,2
16.5,1,7,2,75.6,150,4,1,0,1,0,2
15.89,1,7,2,187.0,184,0,1,0,0,1,0
16.85,1,7,2,34.575,83,7,2,0,1,0,2
16.999000000000002,1,7,2,123.0,184,3,1,0,0,1,2
17.9,1,7,2,26.8,150,3,1,1,0,0,0
18.67,1,7,2,22.494,136,5,2,0,0,0,2
16.299,1,7,2,152.0,184,2,1,0,0,1,0
17.55,1,7,2,82.0,136,5,2,0,1,1,2
15.37,1,7,2,134.88299999999998,211,1,0,0,0,2,1
16.82,1,7,2,28.0,116,4,1,1,0,1,2
19.58,1,7,2,89.786,220,1,0,0,0,1,1
17.87,1,7,2,31.416,136,4,2,0,0,0,2
19.399,1,7,2,50.0,220,2,0,1,0,2,0
16.0,1,7,2,52.5,125,4,0,1,1,1,2
16.999000000000002,1,7,2,126.21,150,5,1,0,0,1,2
16.5,1,7,2,145.219,230,0,0,1,1,2,2
17.95,1,7,2,164.576,150,2,1,1,0,2,2
17.8,1,7,2,77.0,110,5,0,0,1,1,2
17.9,1,7,2,116.48700000000001,184,3,1,1,0,1,2
18.699,1,7,2,33.82,150,5,0,1,0,0,1
18.499000000000002,1,7,2,20.9,95,8,0,1,1,0,2
18.999000000000002,1,7,2,37.0,136,5,2,0,0,0,2
19.999000000000002,1,7,2,133.0,184,3,1,0,0,1,1
15.95,1,7,2,146.68,184,1,1,1,0,1,2
16.4,1,7,2,148.0,184,3,1,0,1,1,2
18.799,1,7,2,78.76899999999999,150,6,1,0,0,0,0
15.8,1,7,2,30.0,116,5,0,1,1,0,2
16.29,1,7,2,103.0,150,4,0,1,1,0,2
15.9,1,7,2,136.565,150,0,1,1,0,0,0
15.7,1,7,2,112.27,192,3,0,0,0,0,2
15.49,1,7,2,121.8,150,5,1,1,1,0,2
17.988,1,7,2,70.88,150,5,0,1,0,0,2
17.4,1,7,2,105.09899999999999,184,2,1,1,0,1,0
18.0,1,7,2,216.0,110,2,0,0,1,0,2
19.87,1,7,2,27.313000000000002,136,6,2,0,0,0,2
19.889,1,7,2,64.28,150,4,0,0,0,1,1
16.6,1,7,2,130.0,204,2,2,0,1,1,2
18.0,1,7,2,47.5,150,4,0,1,1,0,2
17.9,1,7,2,85.0,125,4,0,0,1,0,2
18.6,1,7,2,108.0,184,2,1,0,1,1,2
17.79,1,7,2,100.7,125,5,0,0,0,0,0
18.999000000000002,1,7,2,64.127,116,6,1,0,0,0,2
17.999000000000002,1,7,2,61.9,131,5,0,0,1,1,2
17.399,1,7,2,107.95,116,6,0,0,0,0,2
18.999000000000002,1,7,2,114.0,220,2,0,0,1,1,2
17.75,1,7,2,69.17699999999999,136,7,2,0,0,0,2
16.9,1,7,2,36.9,95,7,0,1,0,0,2
19.98,1,7,2,38.5,150,5,0,1,0,0,0
19.0,1,7,2,132.0,190,2,1,0,1,0,2
17.0,1,7,2,93.0,179,3,0,0,1,1,2
16.0,1,7,2,55.0,86,4,0,1,1,0,2
18.99,1,7,2,16.9,125,3,0,0,0,1,2
16.599,1,7,2,98.316,116,5,1,0,0,0,2
16.0,1,7,2,49.5,125,3,0,0,1,1,2
19.99,1,7,2,93.20299999999999,150,7,1,1,0,1,0
18.77,1,7,2,41.203,116,7,1,1,0,1,1
17.95,1,7,2,94.2,150,6,0,1,0,0,2
17.45,1,7,2,55.9,116,7,0,1,0,0,0
15.99,1,7,2,78.5,116,4,1,0,0,1,2
16.48,1,7,2,105.71799999999999,150,2,1,1,0,1,0
19.99,1,7,2,73.642,150,5,0,1,0,1,0
19.905,1,7,2,23.956,90,8,0,1,0,0,2
17.799,1,7,2,87.666,150,6,1,0,0,0,2
17.95,1,7,2,45.41,116,5,1,0,0,0,2
19.95,1,7,2,155.708,184,4,1,0,1,0,2
16.33,1,7,2,49.336999999999996,125,3,0,0,0,1,1
19.99,1,7,2,76.25,230,3,0,1,0,2,2
19.35,1,7,2,48.8,136,4,2,0,0,1,1
15.95,1,7,2,109.34899999999999,150,3,0,1,0,1,0
19.95,1,7,2,26.8,116,6,0,0,0,0,0
15.87,1,7,2,28.93,95,6,1,1,0,0,2
19.0,1,7,2,89.556,220,1,0,0,1,1,2
17.9,1,7,2,35.7,116,6,0,1,1,0,2
19.247,1,7,2,29.5,95,6,0,0,0,0,0
16.99,1,7,2,93.005,150,4,1,1,0,1,1
19.99,1,7,2,1.05,90,9,0,1,0,0,0
18.69,1,7,2,87.962,150,3,1,1,0,1,2
18.82,1,7,2,95.891,150,5,1,0,0,1,0
17.5,1,7,2,12.966,83,8,2,0,1,0,2
15.99,1,7,2,43.0,95,6,0,1,0,0,2
19.67,1,7,2,33.644,136,7,2,0,0,0,2
18.9,1,7,2,73.0,150,5,0,1,1,0,2
15.95,1,7,2,93.4,131,5,0,1,1,0,2
19.88,1,7,2,23.631,90,8,0,1,0,1,0
18.38,1,7,2,19.761,116,6,1,1,0,0,2
19.99,1,7,2,148.5,184,4,1,1,0,0,1
17.85,1,7,2,21.28,116,7,0,1,0,0,2
18.95,1,7,2,83.19,116,6,1,0,0,0,2
17.1,1,7,2,129.0,230,1,0,0,1,1,2
18.49,1,7,2,22.8,116,6,0,0,0,1,1
18.0,1,7,2,130.0,184,2,1,1,1,1,2
19.9,1,7,2,108.435,150,6,1,0,0,0,1
19.99,1,7,2,73.018,150,5,0,1,0,1,0
17.12,1,7,2,83.2,150,4,0,1,0,0,2
16.13,1,7,2,70.678,125,4,0,0,0,1,1
18.499000000000002,1,7,2,111.51899999999999,150,5,1,0,1,0,2
16.0,1,7,2,95.0,105,0,0,0,1,2,2
15.99,1,7,2,35.5,110,5,0,1,1,2,2
16.93,1,7,2,83.34899999999999,110,4,0,0,0,1,1
19.67,1,7,2,45.583,150,6,1,1,0,0,2
19.0,1,7,2,59.0,150,2,1,1,1,0,2
19.95,1,7,2,38.31,200,6,0,0,0,0,2
16.55,1,7,2,21.114,95,6,0,1,0,0,0
16.99,1,7,2,43.602,192,3,0,0,0,0,2
15.999,1,7,2,93.0,150,2,1,1,0,0,2
18.8,1,7,2,110.613,190,3,1,1,0,1,1
18.95,1,7,2,0.05,95,9,0,1,0,0,2
18.95,1,7,2,0.05,95,9,0,1,0,0,2
19.95,1,7,2,24.941999999999997,90,9,0,1,0,0,2
17.75,1,7,2,54.448,125,5,0,1,0,1,1
16.98,1,7,2,81.286,136,5,2,0,0,0,2
16.89,1,7,2,52.1,95,6,0,1,0,1,2
18.22,1,7,2,21.639,95,9,0,1,0,1,0
18.22,1,7,2,22.76,95,9,0,1,0,1,0
18.75,1,7,2,69.5,150,5,0,1,1,1,2
18.9,1,7,2,80.0,150,3,0,1,0,0,0
19.5,1,7,2,77.8,150,5,1,1,1,0,2
19.9,1,7,2,44.2,200,7,0,0,0,0,1
18.98,1,7,2,39.614000000000004,116,5,0,1,0,1,2
19.9,1,7,2,37.33,136,5,2,0,0,1,0
15.21,1,7,2,73.88,150,3,1,1,0,2,2
18.75,1,7,2,4.4,82,5,2,0,0,0,2
19.88,1,7,2,41.485,110,8,0,1,0,1,0
17.82,1,7,2,41.521,116,6,0,1,0,1,0
19.44,1,7,2,29.105999999999998,90,8,0,1,0,1,0
18.27,1,7,2,49.361000000000004,150,4,1,1,0,0,2
19.246,1,7,2,1.85,110,9,0,1,0,1,0
17.999000000000002,1,7,2,96.58,131,7,0,1,0,1,0
16.8,1,7,2,37.5,83,7,2,0,1,0,2
16.49,1,7,2,79.281,95,6,0,1,0,1,1
19.37,1,7,2,49.361000000000004,150,4,1,1,0,0,2
19.62,1,7,2,80.47,150,7,0,1,0,0,0
19.67,1,7,2,11.380999999999998,136,7,2,0,0,0,2
17.9,1,7,2,174.58700000000002,116,8,1,1,0,0,2
17.44,1,7,2,51.18600000000001,116,6,1,1,0,0,2
17.999000000000002,1,7,2,0.05,80,10,0,1,0,0,2
19.78,1,7,2,25.8,136,5,2,0,0,0,2
19.9,1,7,2,35.0,150,6,0,1,0,1,0
19.37,1,7,2,26.639,136,6,2,0,0,0,2
17.72,1,7,2,69.8,116,7,1,1,0,0,0
19.4,1,7,2,54.8,200,6,0,1,0,0,2
15.85,1,7,2,31.0,65,5,0,1,0,1,2
15.79,1,7,2,35.35,95,6,0,1,0,0,1
19.55,1,7,2,7.0,116,6,1,1,0,0,2
19.43,1,7,2,9.943,83,8,2,0,0,0,2
19.88,1,7,2,51.997,110,8,0,1,0,1,0
18.32,1,7,2,47.9,116,7,1,1,0,0,0
19.53,1,7,2,15.296,95,9,0,1,0,0,2
17.999000000000002,1,7,2,93.0,150,3,1,0,0,1,2
19.67,1,7,2,110.99700000000001,200,6,0,0,0,0,1
17.945,1,7,2,48.8,116,7,0,1,0,0,0
16.8,1,7,2,79.89399999999999,116,7,1,1,0,0,1
18.22,1,7,2,22.401,95,9,0,1,0,1,0
19.44,1,7,2,32.527,90,8,0,1,0,1,0
18.95,1,7,2,59.7,150,5,0,1,0,1,2
15.93,1,7,2,85.195,131,6,2,1,0,0,2
16.77,1,7,2,40.342,65,6,0,1,0,0,0
17.99,1,7,2,4.9,83,8,2,0,0,1,2
18.447,1,7,2,26.15,116,7,0,1,0,1,0
19.999000000000002,1,7,2,56.0,136,6,2,0,0,0,2
16.72,1,7,2,67.9,110,4,0,1,0,0,0
17.37,1,7,2,67.652,116,6,1,1,0,0,1
17.999000000000002,1,7,2,80.03399999999999,116,6,1,1,0,0,0
19.345,1,7,2,27.8,116,7,0,1,0,1,0
16.95,1,7,2,44.0,86,5,0,1,0,1,2
15.99,1,7,2,26.99,95,6,0,1,0,0,2
17.9,1,7,2,21.68,83,8,2,0,0,0,0
18.85,1,7,2,41.12,116,6,0,1,0,0,2
19.87,1,7,2,26.296,136,6,2,0,0,0,2
16.0,1,7,2,220.0,184,1,1,0,1,1,2
19.45,1,7,2,39.9,110,8,0,0,0,1,2
15.44,1,7,2,68.507,95,6,0,0,0,0,0
17.9,1,7,2,71.758,150,6,1,1,0,0,2
17.95,1,7,2,51.8,116,7,0,1,0,1,2
17.87,1,7,2,51.1,131,5,0,1,0,1,0
15.99,1,7,2,9.467,65,9,0,1,0,0,1
15.27,1,7,2,71.9,95,5,0,1,0,0,1
15.69,1,7,2,19.61,65,9,0,1,0,0,1
18.99,1,7,2,54.711000000000006,116,7,1,1,0,0,2
18.225,1,7,2,34.442,90,7,0,1,0,0,0
15.96,1,7,2,13.0,90,9,2,1,0,0,1
17.97,1,7,2,59.7,116,6,0,1,0,1,0
18.88,1,7,2,21.385,95,8,0,1,0,0,1
18.49,1,7,2,50.0,95,6,0,0,0,0,1
17.59,1,7,2,48.282,116,6,0,1,0,0,1
18.9,1,7,2,11.6,95,8,0,1,0,0,2
17.95,1,7,2,25.19,95,7,0,1,0,0,2
17.899,1,7,2,85.07,116,6,0,1,0,0,1
16.9,1,7,2,31.1,110,3,0,1,0,1,1
17.82,1,7,2,121.303,116,6,1,0,0,1,0
19.95,1,7,2,29.9,95,9,0,1,0,1,2
15.9,1,7,2,147.095,116,6,1,1,0,0,0
19.9,1,7,2,30.25,95,9,0,1,0,0,1
19.35,1,7,2,26.5,95,8,0,1,0,0,2
15.9,1,7,2,57.0,110,5,0,1,0,0,1
19.75,1,7,2,30.9,95,8,0,1,0,1,2
16.45,1,7,2,79.94,95,5,1,1,0,0,2
16.99,1,7,2,27.8,116,5,0,1,0,1,2
19.99,1,7,2,7.767,90,8,2,1,0,0,1
19.91,1,7,2,26.5,95,9,0,1,0,1,0
17.87,1,7,2,80.19800000000001,116,6,1,1,0,0,1
16.44,1,7,2,22.0,90,9,2,1,0,0,1
16.57,1,7,2,24.0,82,4,2,0,0,1,1
16.62,1,7,2,87.5,116,5,1,1,0,1,2
15.9,1,7,2,151.541,150,6,1,0,0,0,1
15.43,1,7,2,45.088,80,6,0,1,0,0,2
17.895,1,7,2,36.07,125,4,0,1,0,1,1
16.9,1,7,2,15.57,82,4,2,0,0,0,2
17.8,1,7,2,25.5,83,8,2,0,0,0,0
18.67,1,7,2,34.051,136,7,2,0,0,0,2
18.35,1,7,2,58.9,131,5,0,1,0,1,2
17.79,1,7,2,84.6,131,6,0,1,0,1,2
17.2,1,7,2,93.3,150,3,1,1,0,1,0
18.68,1,7,2,24.8,136,7,2,0,0,0,2
19.48,1,7,2,65.75,150,5,0,0,0,1,1
15.49,1,7,2,7.0,95,5,0,1,0,0,2
18.77,1,7,2,45.441,150,5,0,1,0,0,0
19.9,1,7,2,9.68,95,9,0,1,0,0,0
18.53,1,7,2,17.583,95,8,0,1,0,0,2
16.59,1,7,2,78.0,150,2,0,0,0,0,1
18.2,1,7,2,91.09899999999999,150,5,0,0,0,1,0
19.87,1,7,2,16.67,136,6,2,0,0,0,2
19.37,1,7,2,10.95,95,8,0,1,0,0,2
16.699,1,7,2,55.552,116,2,2,0,1,0,2
17.99,1,7,2,57.5,131,6,0,1,0,1,0
17.99,1,7,2,61.199,116,6,0,1,0,0,0
17.0,1,7,2,160.0,230,1,0,1,1,0,2
24.97,1,7,2,35.3,145,8,2,0,0,0,0
21.99,1,7,2,39.8,136,6,2,0,0,1,2
24.47,1,7,2,17.6,204,7,2,0,0,0,0
20.22,1,7,2,26.721999999999998,200,7,0,0,0,0,0
24.775,1,7,2,20.892,150,9,0,0,0,0,0
23.95,1,7,2,95.2,184,4,1,0,0,0,2
24.49,1,7,2,8.809,131,9,0,1,0,0,2
22.48,1,7,2,79.751,150,6,1,0,0,0,0
24.74,1,7,2,80.369,190,5,0,0,0,0,2
20.44,1,7,2,31.76,200,7,0,0,0,0,0
22.877,1,7,2,40.65,150,6,0,1,0,0,1
20.9,1,7,2,9.599,116,7,1,1,0,0,1
23.45,1,7,2,34.99,150,7,0,0,0,1,1
23.927,1,7,2,22.0,131,8,0,1,0,1,1
24.4,1,7,2,31.0,200,7,0,0,1,1,2
22.9,1,7,2,0.03,83,9,2,0,1,0,2
20.89,1,7,2,64.4,116,8,1,1,0,0,0
22.95,1,7,2,0.01,95,10,0,1,0,0,0
21.5,1,7,2,39.473,136,7,2,0,1,0,2
24.4,1,7,2,93.0,220,0,0,1,1,0,2
24.2,1,7,2,18.0,131,8,0,1,1,1,2
24.999000000000002,1,7,2,63.5,300,2,0,0,0,0,2
23.3,1,7,2,36.96,145,8,2,0,0,0,2
24.25,1,7,2,3.9,131,10,0,1,0,0,2
21.4,1,7,2,113.804,150,8,0,1,0,0,0
24.5,1,7,2,95.5,265,3,0,0,1,1,2
22.35,1,7,2,26.6,131,8,0,1,0,0,0
24.35,1,7,2,12.0,204,8,2,0,0,0,2
23.9,1,7,2,93.0,220,0,0,1,1,2,2
24.79,1,7,2,33.5,150,7,0,0,0,0,2
21.988000000000003,1,7,2,90.995,230,2,0,0,0,0,2
22.9,1,7,2,83.338,239,2,1,0,0,1,2
22.88,1,7,2,34.8,150,8,0,1,0,1,0
24.32,1,7,2,9.45,131,9,0,1,0,0,2
24.99,1,7,2,10.4,131,9,0,1,0,0,1
22.335,1,7,2,44.8,184,2,1,0,0,1,2
21.17,1,7,2,23.869,136,6,2,0,0,0,2
24.39,1,7,2,0.05,110,10,0,1,0,0,0
21.2,1,7,2,165.612,300,3,0,1,1,0,2
22.79,1,7,2,75.25,150,5,2,0,0,0,2
20.899,1,7,2,76.0,220,3,0,0,1,1,2
24.346999999999998,1,7,2,52.201,245,6,0,0,0,0,2
22.999000000000002,1,7,2,16.5,110,8,0,1,1,0,2
20.2,1,7,2,40.385,220,1,0,0,1,1,2
22.88,1,7,2,10.075,200,7,0,0,0,0,0
23.1,1,7,2,39.0,200,7,0,0,1,0,2
23.88,1,7,2,3.3,110,8,0,0,0,0,2
20.99,1,7,2,121.5,184,5,1,1,0,2,1
22.499000000000002,1,7,2,58.983000000000004,150,8,1,1,0,0,0
23.28,1,7,2,14.1,131,7,0,1,0,0,0
23.95,1,7,2,3.0,110,9,0,1,0,0,2
20.95,1,7,2,30.958000000000002,110,8,0,1,0,1,0
23.0,1,7,2,69.0,230,5,0,0,1,1,2
23.0,1,7,2,85.0,150,6,1,0,1,0,2
22.95,1,7,2,10.3,131,7,0,1,0,0,0
23.99,1,7,2,64.6,230,4,0,0,1,0,2
22.975,1,7,2,42.838,116,7,1,1,0,0,2
22.99,1,7,2,7.44,116,6,0,1,1,0,2
25.0,1,7,2,60.0,150,7,0,0,1,1,2
20.5,1,7,2,44.0,131,7,0,1,0,0,2
22.99,1,7,2,43.9,150,7,1,0,0,0,2
20.47,1,7,2,24.820999999999998,136,7,2,0,0,0,2
21.455,1,7,2,43.162,116,7,1,1,0,0,2
24.9,1,7,2,109.975,150,7,1,0,0,0,0
24.45,1,7,2,85.715,230,4,0,0,0,1,2
23.95,1,7,2,98.2,245,4,0,0,0,1,2
21.66,1,7,2,36.135999999999996,150,8,0,1,0,2,0
22.95,1,7,2,60.0,150,7,2,0,1,1,2
