City,Brand,Body,Price[1000Eur],1000Km,Power[HP],Year,Gas,Transmission,Seller,Owners,Warranty,URL
münchen,volkswagen,limousine,19.440,32.527,90,2021,Benzin,Schaltgetriebe,Händler,2,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-1-0-tsi-led-digcockpro-sitzheiz-pdc-ahk-16-benzin-grau-cfe2f9a6-912c-4147-9e7a-289ea958155a
münchen,volkswagen,limousine,17.999,80.034,116,2019,Diesel,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-1-6-tdi-comfortline-ahk-navi-parkass-acc-diesel-rot-aa7ddb0b-e2d9-4fa8-9475-3fa5ccd3f29e
münchen,volkswagen,limousine,17.870,31.416,136,2017,Elektro,-,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-e-golf-ccs-navi-led-shz-pdc-bluetooth-elektro-schwarz-94c1c7b5-c156-4aa2-9dcd-1247bb80a124
münchen,volkswagen,limousine,17.990,4.9,83,2021,Elektro,-,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-up-e-up-1-gang-automatik-elektro-blau-718b5d74-4343-4a3c-a73a-1c72009f2958
münchen,volkswagen,limousine,18.850,41.12,116,2019,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-0-tsi-join-navi-active-info-kamera-shz-benzin-rot-3be48486-31fd-4369-bd2f-d6421c72029b
münchen,volkswagen,limousine,18.447,26.15,116,2020,Benzin,Schaltgetriebe,Händler,2,Ja,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-tsi-united-navi-climatronic-bluetooth-benzin-schwarz-8fbb983a-8abd-4ab0-a576-65380312f2e7
münchen,volkswagen,limousine,19.999,56.0,136,2019,Elektro,-,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-lim-e-golf-kamera-acc-ccs-active-info-elektro-weiss-9acb7d7a-bc48-4c8a-90a2-9e155e3b5f6e
münchen,volkswagen,limousine,16.720,67.9,110,2017,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-sportsvan-sound-tsi-parkpilot-bi-xenon-acc-benzin-silber-3fc63e78-e9d8-41d7-9142-300cf609c0f3
münchen,volkswagen,limousine,19.780,42.85,95,2021,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-polo-highline-1-0-tsi-dsg-led-navi-shz-klima-benzin-schwarz-b1e51ec1-9dbc-4988-931c-0eda37288524
münchen,volkswagen,limousine,19.345,27.8,116,2020,Benzin,Schaltgetriebe,Händler,2,Ja,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-tsi-highline-navi-climatronic-bluetooth-benzin-schwarz-84d9c7d1-406f-4aef-b476-c3324dc7fe4f
münchen,volkswagen,limousine,16.950,44.0,86,2018,Benzin,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-sportsvan-join-1-0-tsi-navi-app-acc-pdc-16-benzin-weiss-c94fa07e-482e-4f07-b80f-f0f214b3c217
münchen,volkswagen,limousine,15.990,26.99,95,2019,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-tsi-opf-highline-composition-tuev-neu-benzin-schwarz-a6fdba4f-0823-445e-b89f-2ebda9d4aa06
münchen,volkswagen,limousine,17.900,21.68,83,2021,Elektro,-,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-up-86-ps-e-up-style-36-kwh-ccs-rearview-klima-elektro-weiss-c10da0f9-c94b-4b9a-92a1-a4aeb39a0604
münchen,volkswagen,limousine,18.999,114.0,220,2015,Benzin,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-gti-golf-gti-bluemotion-technology-dsg-benzin-schwarz-e735c44b-8a49-478e-880b-95d45c6857a2
münchen,volkswagen,limousine,19.447,45.6,136,2020,Elektro,-,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-e-golf-comfortline-navipro-led-ccs-waerm-elektro-silber-49194b2e-55ac-4dfe-a973-8de3dfe1e78d
münchen,volkswagen,limousine,16.000,220.0,184,2014,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-gtd-bluemotion-technology-dsg-diesel-schwarz-4fa10819-01c6-4f4e-afad-055cf0db5285
münchen,volkswagen,limousine,19.450,39.9,110,2021,Benzin,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-tsi-dsg-highline-kamera-acc-led-navi-benzin-weiss-447fffa8-166b-4cc4-915a-a29f81b70cb9
münchen,volkswagen,limousine,15.440,68.507,95,2019,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-polo-1-0tsi-comfortline-navi-sitzhzg-bluetooth-benzin-schwarz-541d8296-6b2e-44dc-b582-17e71a542160
münchen,volkswagen,limousine,17.950,51.8,116,2020,Benzin,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-tsi-highline-navi-active-info-pdc-shz-benzin-weiss-2d3a970e-cdfa-43d5-ad8b-467029932cb0
münchen,volkswagen,limousine,18.990,23.9,131,2019,Erdgas,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/volkswagen-golf-1-5-tgi-dsg-bluemotion-comfortline-acc-garantie-erdgas-cng-grau-e46a2704-5879-4499-aa46-219c0988122b
münchen,volkswagen,limousine,17.900,71.758,150,2019,Diesel,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-lim-iq-drive-150ps-led-shz-acc-laneassist-diesel-silber-a815d76c-d4a9-4bab-9fab-60c2ac6a07f8
münchen,volkswagen,limousine,19.900,44.2,200,2020,Benzin,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-polo-gti-led-connect-navi-usb-benzin-weiss-9445fbab-7d0c-4b9e-927d-c72162bd82a2
münchen,volkswagen,limousine,17.870,51.1,131,2018,Benzin,Schaltgetriebe,Händler,2,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-join-tsi-keylessaccess-navi-fla-keyless-lm-benzin-gelb-410a1def-8a57-4292-ac96-1fbc275e2181
münchen,volkswagen,limousine,15.990,9.467,65,2022,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-up-active-1-0-opf-4-tuerig-5-gang-schaltgetriebe-benzin-silber-e4d784fe-1456-42a0-a11d-80d33cb5adb4
münchen,volkswagen,limousine,15.270,71.9,95,2018,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-tsi-comf-95ps-70kw-ahk-shz-pdc-navi-bmt-benzin-weiss-4a3f2845-b602-4307-8f71-9388bf5c83ac
münchen,volkswagen,limousine,18.445,34.442,90,2020,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-ahk-klima-led-pdc-sitz-komfort-paket-benzin-grau-6ede29d3-c857-427b-99e7-fb762c481ba5
münchen,volkswagen,limousine,18.490,50.0,95,2019,Benzin,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-tsi-dsg-join-schiebedach-ahk-acc-klima-benzin-silber-f7272534-7a59-4a59-9d77-6ae002790132
münchen,volkswagen,limousine,15.690,19.61,65,2022,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-up-active-1-0-4-tuerig-5-gang-schaltgetriebe-benzin-weiss-002ab1c0-e993-4490-889d-29415ddf9800
münchen,volkswagen,limousine,18.990,54.711,116,2020,Diesel,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-trendline-bmt-start-stopp-1-6-tdi-eu6d-t-diesel-weiss-5dc55e85-7114-4a2a-a8ad-8ce1b8799ef5
münchen,volkswagen,limousine,15.960,13.0,90,2022,Erdgas,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-polo-comfortline-1-0l-tgi-66kw-6-gang-klima-klima-erdgas-cng-grau-dc7ad74e-29d4-4f81-850f-30c3585763be
münchen,volkswagen,limousine,17.970,59.7,116,2019,Benzin,Schaltgetriebe,Händler,2,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-join-tsi-led-scheinwerfer-standheizung-fla-benzin-weiss-b61db871-f6c3-4431-a342-eaf5160a9698
münchen,volkswagen,limousine,18.880,21.385,95,2021,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-polo-active-1-0-tsi-opf-5-gang-schaltgetriebe-4-tue-benzin-weiss-af7a1b73-17bc-4af1-a4aa-72393bd07286
münchen,volkswagen,limousine,17.590,48.282,116,2019,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-polo-highline-1-0-tsi-led-navi-shz-benzin-schwarz-4c7629d4-0e26-48c2-9bbd-92ee27c8386d
münchen,volkswagen,limousine,18.900,11.6,95,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-tsi-opf-comfortline-alu-sitzh-benzin-grau-362fc931-e489-44d8-9d7f-625a02e7501a
münchen,volkswagen,limousine,17.950,25.19,95,2020,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-tsi-iq-drive-navi-acc-parkassi-benzin-schwarz-2746a5be-cee0-46cb-bde8-af2807ae15a6
münchen,volkswagen,limousine,17.899,85.07,116,2019,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-sportsvan-join-1-0-tsi-pdc-acc-shz-navi-klima-alu-benzin-silber-6d2df47d-1bfc-43ff-b795-655c691b2e70
münchen,volkswagen,limousine,16.900,31.1,110,2016,Benzin,Schaltgetriebe,Händler,2,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-2-tsi-dsg-allstar-pdcplus-sitzhzg-klima-benzin-grau-d7ff66f7-2db7-47a5-a739-1ccd232f46fb
münchen,volkswagen,limousine,16.920,57.8,116,2019,Diesel,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-iq-drive-tdi-beheizbares-lenkrad-spurhalteassis-diesel-rot-59bf5516-f593-41ab-804c-2fff0b93d91e
münchen,volkswagen,limousine,17.820,121.303,116,2019,Diesel,Automatik,Händler,2,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-vii-comfortline-1-6-tdi-dsg-ahk-lm-led-diesel-schwarz-894678f9-1f48-4b56-8863-9142f8c0d964
münchen,volkswagen,limousine,19.950,29.9,95,2022,Benzin,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-tsi-life-led-navi-pdc-dig-cockpit-shz-benzin-grau-33ec8403-1f7c-43e3-95ed-e466519e42a8
münchen,volkswagen,limousine,19.900,30.25,95,2022,Benzin,Schaltgetriebe,Händler,1,36 Monate,https://www.autoscout24.de/angebote/volkswagen-polo-life-1-0-tsi-5jgar-shz-app-clima-navi-benzin-rot-51d8c56f-56d1-41e4-948b-a70c53644aee
münchen,volkswagen,limousine,15.900,147.095,116,2019,Diesel,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-vii-lim-trendline-bmt-start-stopp-diesel-silber-1f9cf9e8-3e32-4138-8fd0-951d28f5e078
münchen,volkswagen,limousine,19.350,26.5,95,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-tsi-life-navi-klima-shz-pdc-benzin-blau-3f5f3a05-6c69-490b-8dec-a37d90b7b3c3
münchen,volkswagen,limousine,19.910,21.5,95,2022,Benzin,Schaltgetriebe,Händler,2,Ja,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-tsi-comfortline-klimaanlage-bluetooth-benzin-silber-51c52e9c-5d1e-42ed-ad79-845d62cf4a92
münchen,volkswagen,limousine,19.750,30.9,95,2021,Benzin,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-tsi-life-navi-shz-app-connect-benzin-rot-6c428267-7e0a-4dae-b00b-275b38c22cff
münchen,volkswagen,limousine,16.450,79.94,95,2018,Diesel,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-polo-1-6-tdi-r-line-highline-led-pano-acc-navi-15-diesel-weiss-3c194c06-0cf0-4842-aaf2-41f119fba0cb
münchen,volkswagen,limousine,16.990,27.8,116,2018,Benzin,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-0-tsi-bmt-join-6-gang-benzin-gelb-66a5865c-aa87-45ad-92d4-7bda9b4f1cd9
münchen,volkswagen,limousine,19.990,7.767,90,2021,Erdgas,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-style-tgi-erdgas-cng-rot-1184edc1-536e-4faa-9541-fd112a1705af
münchen,volkswagen,limousine,17.870,80.198,116,2019,Diesel,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-join-1-6-tdi-ahk-rearview-navi-pdc-shz-climatr-diesel-grau-4a05fa2a-cb92-4ec4-b428-ec26b8712638
münchen,volkswagen,limousine,16.440,22.0,90,2022,Erdgas,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-polo-comfortline-1-0l-tgi-66kw-6-gang-klima-klima-erdgas-cng-grau-da9b7482-badb-42fa-89a2-944ab888f420
münchen,volkswagen,limousine,16.570,24.0,82,2017,Elektro,-,Händler,2,12 Monate,https://www.autoscout24.de/angebote/volkswagen-up-e-up-highline-sitz-u-frontsch-hzg-climatr-elektro-weiss-13288f26-ed43-4457-ad7b-bc75b40872e9
münchen,volkswagen,limousine,15.900,151.541,150,2019,Diesel,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-vii-2-0-tdi-dsg-highline-ahk-dab-navi-klima-diesel-grau-aabc5da1-acef-4e3a-80e8-9069e07fa6eb
münchen,volkswagen,limousine,19.870,26.296,136,2019,Elektro,-,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-e-golf-ccs-waermepumpe-navi-led-acc-shz-pdc-elektro-weiss-ef2a200d-6eab-4be5-9e50-198216935ddf
münchen,volkswagen,limousine,16.620,87.5,116,2018,Diesel,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-join-tdi-aussenspiegel-elektr-anklappbar-fla-diesel-silber-21e7c25d-3c14-439f-8b4b-b6401930224e
münchen,volkswagen,limousine,17.800,25.5,83,2021,Elektro,-,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-up-move-up-61-kw-1-gang-elektro-blau-97def914-278d-4fbf-929b-d3d8b2253931
münchen,volkswagen,limousine,15.430,45.088,80,2019,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-pdc-shz-navi-sportfahrwerk-benzin-weiss-2d6f5215-1093-4d8b-ac44-0e3c343680ee
münchen,volkswagen,limousine,19.870,16.216,136,2020,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-e-golf-ccs-navi-led-kamera-shz-pdc-bluetoot-benzin-weiss-fd54838d-4802-4770-a6c0-f3a647078e3a
münchen,volkswagen,limousine,18.670,34.051,136,2020,Elektro,-,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-e-golf-ccs-navi-led-acc-pdc-bluetooth-activ-elektro-grau-9a46e9f6-8cac-4d27-9da5-16c600bccf11
münchen,volkswagen,limousine,16.900,15.57,82,2017,Elektro,160 km,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-up-e-high-ccs-kamera-sitztheizung-elektro-weiss-4ce04aec-80a8-4ac4-acc0-061469d21e62
münchen,volkswagen,limousine,18.430,25.801,83,2021,Elektro,-,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-up-e-up-pdc-kamera-shz-elektro-weiss-3bf0ff4d-3200-4f42-ad44-7fb61cdba6d8
münchen,volkswagen,limousine,17.895,36.07,125,2017,Benzin,Schaltgetriebe,Händler,2,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-vii-allstar-1-4-tsi-navi-rear-view-shzg-pdc-klima-benzin-grau-31c6fe2b-d1c9-479b-bee1-fc3a1c3ce960
münchen,volkswagen,limousine,17.400,4.739,65,2022,Benzin,Schaltgetriebe,Händler,,60 Monate,https://www.autoscout24.de/angebote/volkswagen-up-1-0-tsi-move-winter-paket-garantie-rear-view-benzin-silber-fb7b6fb9-ab3f-4527-a3be-b58af7615877
münchen,volkswagen,limousine,18.350,58.9,131,2018,Benzin,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-sportsvan-join-1-5-tsi-nav-app-acc-pdc-16-benzin-silber-21196c0b-ecdc-45f8-ba73-48cd77a0d553
münchen,volkswagen,limousine,17.790,84.6,131,2019,Benzin,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-iq-drive-1-5-tsi-nav-app-acc-side-16-benzin-silber-59624ad3-edc7-4eb7-af67-39800501c1f6
münchen,volkswagen,limousine,16.300,54.123,116,2018,Diesel,Automatik,Händler,2,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-6-tdi-bmt-dsg-join-lm-2xklima-navi-diesel-schwarz-029d6272-3d7b-494a-9288-c3127f9b1d99
münchen,volkswagen,limousine,17.200,93.3,150,2016,Diesel,Schaltgetriebe,Händler,2,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-sportsvan-2-0-tdi-bmt-allstar-fla-2xklima-diesel-silber-0f347438-a588-480e-bc42-17e504138582
münchen,volkswagen,limousine,15.820,53.226,110,2018,Benzin,Schaltgetriebe,Händler,2,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-sportsvan-1-0-tsi-bmt-join-2xklima-navi-ahk-benzin-weiss-077d4db3-8de6-421f-ab45-7380b479ef22
münchen,volkswagen,limousine,19.480,65.75,150,2018,Benzin,Automatik,Händler,2,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-vii-high-r-line-1-5-tsi-dsg-navi-led-benzin-grau-e0d7cb80-5599-41df-80d8-6f3fa5365924
münchen,volkswagen,limousine,19.900,9.68,95,2022,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-t-cross-1-0-tsi-klima-szh-ganzjahresreifen-benzin-grau-ecc34987-08f0-45fd-906a-f0403f9cd38b
münchen,volkswagen,limousine,15.490,7.0,95,2018,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-polo-highline-1-0-tsi-navi-pdc-klima-shz-16-benzin-weiss-1948ba69-c257-4966-9dc7-db83d9b74a7a
münchen,volkswagen,limousine,17.730,15.587,80,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-polo-active-1-0-navi-shz-pdc-5-j-gar-benzin-schwarz-570076a5-6903-4bb0-92e7-df7177225552
münchen,volkswagen,limousine,18.530,17.583,95,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-polo-highline-1-0-tsi-navi-shz-5-j-gar-benzin-weiss-31bcb4d6-b514-458e-b9aa-517071bcd102
münchen,volkswagen,limousine,19.370,10.95,95,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-polo-life-1-0-tsi-led-shz-benzin-weiss-0fd3f1c3-71d3-4f65-8578-c16f3ecda800
münchen,volkswagen,limousine,18.820,22.0,150,2016,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-sportsvan-comfortline-1-4-tsi-dsg-lm-pdc-benzin-weiss-11349ec4-5553-430c-8041-e70cbbe901e5
münchen,volkswagen,limousine,18.200,91.099,150,2018,Benzin,Automatik,Händler,2,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-5-tsi-dsg-comfortline-acc-fla-sth-led-benzin-silber-75cadb36-07ce-4b23-8ad3-32913f393547
münchen,volkswagen,limousine,17.880,50.336,116,2020,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-polo-1-0tsi-highline-beats-led-activeinfo-disp-benzin-schwarz-4f1b49aa-fc23-4eb8-bc06-c682edad628b
münchen,volkswagen,limousine,17.990,61.199,116,2019,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-polo-1-0tsi-highline-acc-led-parkpilot-navi-benzin-weiss-a020caec-120d-419c-825f-e8dede2baa26
münchen,volkswagen,limousine,17.000,160.0,230,2014,Benzin,Schaltgetriebe,Privat,,nan,https://www.autoscout24.de/angebote/volkswagen-golf-gti-performance-bluemotion-technology-benzin-grau-34464cc0-5221-4613-aeb1-39e327c8b4de
münchen,volkswagen,limousine,15.880,110.5,131,2018,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-5-tsi-bluemotion-comfortline-1-hand-acc-pdc-benzin-grau-769ba388-5f10-4b60-98fb-1cf37da6158a
münchen,volkswagen,limousine,17.800,66.451,110,2018,Erdgas,Schaltgetriebe,Händler,2,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-4-tgi-bmt-comfortline-fla-2xklima-pdc-erdgas-cng-silber-8f01d761-598b-4107-ba7d-cfe0c466c98e
münchen,volkswagen,limousine,19.500,118.0,150,2017,Benzin,Schaltgetriebe,Privat,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-1-5-tsi-act-bluemotion-technology-highline-benzin-weiss-e6a57985-0c5b-4d27-b7ba-caa3bb9c0a58
münchen,volkswagen,limousine,19.950,65.878,150,2021,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-5-tsi-active-nav-acc-pdcv-h-shzg-led-benzin-schwarz-bd3848d9-07c9-48ea-8c37-1d1362956bd7
münchen,volkswagen,limousine,19.500,9.0,110,2022,Benzin,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/volkswagen-golf-1-0-etsi-opf-dsg-active-benzin-silber-e0899c1a-bb66-47ad-ae08-3074327f8d70
münchen,volkswagen,limousine,17.500,156.5,150,2017,Diesel,Automatik,Privat,1,nan,https://www.autoscout24.de/angebote/volkswagen-passat-2-0-tdi-scr-dsg-highline-diesel-silber-d9fd30af-3f9a-4be7-a685-de5b06db4804
münchen,volkswagen,limousine,24.970,35.3,145,2021,Elektro,-,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-id-3-life-automatik-acc-led-klimaa-navi-soundsys-elektro-grau-eb6fd854-429a-4173-a25c-8300af341752
münchen,volkswagen,limousine,21.990,39.8,136,2019,Elektro,215 km,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-e-golf-navi-led-acc-climatronic-8-fach-bereift-elektro-grau-c01cf556-2d0c-4209-b941-e8f115dc90d7
münchen,volkswagen,limousine,24.470,17.6,204,2020,Elektro/Benzin,-,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-style-1-4-ehybrid-dsg-acc-massage-led-spurh-elektro-benzin-grau-a94adc49-9d02-414a-94c3-dccd1de39521
münchen,volkswagen,limousine,24.885,20.892,150,2022,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-t-cross-style-acc-navi-discover-pro-led-pdc-benzin-schwarz-893a47dc-ad99-40f0-850d-d480332fdbdf
münchen,volkswagen,limousine,24.490,8.809,131,2022,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-5-tsi-life-6-gang-benzin-grau-eedea248-80f7-4b18-b323-c1fe3252d319
münchen,volkswagen,limousine,20.880,26.722,200,2020,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-polo-2-0tsi-gti-appcnonnect-led-parkpilot-sitzhz-benzin-schwarz-0dce63be-572f-483d-b0af-aaf6a2b34714
münchen,volkswagen,limousine,20.900,9.599,116,2020,Diesel,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-6-tdi-comfortline-business-paket-klima-diesel-silber-c2101b5e-a9e1-45b2-9183-072f713cd69a
münchen,volkswagen,limousine,22.480,79.751,150,2019,Diesel,Automatik,Händler,,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-vii-2-0-tdi-highline-r-line-dsg-nav-led-acc-diesel-grau-0e480e17-7e14-4141-bea2-ec3bc98cc816
münchen,volkswagen,limousine,24.740,80.369,190,2018,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-t-roc-sport-4motion-acc-benzin-grau-7effd6d3-a066-4f2e-86e8-50a055d931d5
münchen,volkswagen,limousine,20.440,31.76,200,2020,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-polo-2-0tsi-gti-acc-carplay-led-navi-parkpilot-benzin-weiss-acbcdada-2f49-47b4-9199-eb3a3c3d1c3f
münchen,volkswagen,limousine,22.877,40.65,150,2019,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-passat-1-5-tsi-comfortline-navi-acc-led-kamera-benzin-silber-eba4e0ca-aab8-4aa7-b1e5-45ad2c094bb9
münchen,volkswagen,limousine,23.900,11.75,116,2020,Diesel,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-viii-2-0-tdi-life-appconnect-navi-led-klima-diesel-silber-7fbee751-a9c9-4734-b26b-852c0f70a958
