City,Brand,Body,Price,1000Km,Power,Year,Gas,Transmission,Seller,Owners,Warranty,URL
münchen,skoda,kombi,32.330,64.638,190,2019,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-2-0-tdi-dsg-pdc-pano-stdhzg-shz-acc-diesel-silber-b817370c-12e9-4441-abd5-8b6ec77dd5ab
münchen,skoda,kombi,35.390,21.76,150,2022,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-octavia-combi-scout-dsg-4x4-ahk-vorb-navi-dab-vze-led-acc-diesel-weiss-e9fbed31-3a9b-4d7f-b11b-f92228cacee1
münchen,skoda,kombi,30.270,60.846,272,2019,Benzin,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/skoda-superb-combi-l-k-2-0tsi-4x4-dsg-stdhz-ahk-leder-xenon-benzin-weiss-b253766b-8cd8-471e-88b9-51734df4745e
münchen,skoda,kombi,37.900,29.0,200,2022,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-ambition-2-0-tdi-pano-led-nav-18-diesel-schwarz-f1993d8d-f3b2-44d1-96ec-1ae7558e78f2
münchen,skoda,kombi,31.290,30.683,150,2022,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-style-dsg-ahk-vorb-dab-led-tempomat-smartli-benzin-schwarz-d430e935-8ee8-4d92-9a3a-ce37b641d6c4
münchen,skoda,kombi,30.480,35.3,184,2020,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-rs60-2-0-tdi-4x4-led-virtual-19-diesel-grau-f8a4493a-e07f-4dd0-a09f-797ceb46f9e0
münchen,skoda,kombi,30.688,83.0,190,2019,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-2-0-tdi-190-dsg-4x4-scout-pano-led-diesel-blau-159151de-0fde-41b4-99db-464d771851d5
münchen,skoda,kombi,31.650,66.105,200,2021,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-2-0-tdi-dsg-style-pano-navi-canton-el-klappe-diesel-weiss-f0866519-44ab-4fe3-b743-3e1f5c2b1f37
münchen,skoda,kombi,36.540,23.031,150,2022,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-superb-combi-2-0-tdi-dsg-ambition-navi-led-diesel-weiss-e2fed67d-b158-4160-9289-4a17b5a5f5aa
münchen,skoda,kombi,32.850,22.294,150,2022,Benzin,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/skoda-octavia-combi-1-5-etsi-tour-dsg-navi-sitzheizung-a-benzin-schwarz-25045d89-0f64-4feb-b654-c646912a503d
münchen,skoda,kombi,39.410,18.5,190,2022,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-sportline-2-0-tsi-dcc-pano-led-19-benzin-schwarz-aafe88e9-0a48-48bd-ad63-7bf6d15bebe3
münchen,skoda,kombi,37.988,0.01,190,2023,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-tsi-190-dsg-style-matrix-nav-virtc-benzin-grau-a8e01598-2c7c-4131-a149-2e2b78dcb0ef
münchen,skoda,kombi,36.790,39.995,200,2022,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-octavia-rs-combi-2-0-tdi-led-alu-shz-virtual-diesel-grau-edbdf8a6-654b-4518-a933-163160b658d8
münchen,skoda,kombi,35.410,21.4,190,2022,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-style-2-0-tsi-pano-led-virtual-18-benzin-schwarz-07d07024-3073-4132-81cb-df31a87bbdbc
münchen,skoda,kombi,32.650,20.6,150,2022,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-tour-1-5-tsi-dsg-led-nav-acc-shz-benzin-schwarz-6b52a10e-e22c-4347-8318-709f35354e6a
münchen,skoda,kombi,35.460,19.999,150,2022,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-sportline-tdi-dsg-matrix-pano-nav-diesel-grau-a19310d1-a473-4810-8d93-36640850379a
münchen,skoda,kombi,38.410,24.5,190,2022,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-sportline-2-0tsi-dcc-pano-matrix-19-benzin-schwarz-01f81a24-9c32-46e5-8cc6-afc02843dd41
münchen,skoda,kombi,32.410,12.7,150,2022,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-tour-1-5-tsi-dsg-led-acc-navi-tel-benzin-schwarz-4e888491-35ac-4b7a-bf4a-cfc92b90f7ed
münchen,skoda,kombi,34.210,21.0,150,2022,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-sportline-2-0-tdi-dsg-led-hdup-18-diesel-schwarz-c116ff46-20c0-47c1-9189-e232550f2814
münchen,skoda,kombi,35.410,24.1,190,2022,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-style-2-0-tsi-pano-led-virtual-18-benzin-schwarz-16a578b3-73b3-431d-8d8a-78002a269ad0
münchen,skoda,kombi,32.997,20.699,150,2021,Benzin,Schaltgetriebe,Händler,,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-style-ahk-navi-matrix-beheiz-glass-benzin-grau-97932024-33f8-47a9-932f-9c9073807b05
münchen,skoda,kombi,39.188,0.01,150,2023,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-1-5-tsi-150-dsg-sportl-matrix-pano-benzin-blau-d151bc26-bc37-4bd0-bfe7-a81987e8bd9d
münchen,skoda,kombi,34.950,12.5,150,2023,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-octavia-combi-2-0-tdi-opf-tour-ahk-shz-klimaauto-acc-radio-diesel-weiss-478124cc-5077-480b-9836-3f15b3fea3e0
münchen,skoda,kombi,36.980,22.9,190,2022,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-sportline-tsi-dsg-4x4-led-acc-nav-benzin-schwarz-9ec7eea0-9348-4dcc-b9bc-ca38b1d7b81f
münchen,skoda,kombi,38.880,5.0,150,2023,Diesel,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/skoda-octavia-combi-style-2-0l-tdi-110kw-dsg-navi-led-klima-diesel-schwarz-8ca4a0d8-d899-4765-9384-4a93da496c5c
münchen,skoda,kombi,33.950,21.668,150,2022,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-octavia-combi-ambition-navi-massage-diesel-weiss-9b6b2a68-6951-4234-bc8e-f44f352fa21b
münchen,skoda,kombi,35.780,19.9,150,2022,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-sportline-2-0-tdi-dsg-led-hdup-18-diesel-schwarz-8a5aafae-387f-4562-9074-75b8f10041f0
münchen,skoda,kombi,37.410,19.5,190,2022,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-sportline-tsi-dsg-4x4-led-navi-benzin-schwarz-a009774f-130f-477e-b847-0ed6484f1a2c
münchen,skoda,kombi,34.950,11.5,150,2022,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-octavia-combi-2-0-tdi-tour-5jgarantie-ahk-dsg-led-navi-acc-diesel-schwarz-844c4209-025a-45a1-91ea-7e5660398a47
münchen,skoda,kombi,32.890,26.911,150,2022,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-superb-combi-ambition-dsg-ahk-vorb-navi-dab-vze-led-acc-diesel-weiss-fc159558-6ba1-4b34-bd1f-ea1c1760ace5
münchen,skoda,kombi,33.250,24.29,150,2022,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-1-5-tsi-dsg-ambition-navi-lenkradhzg-assist-benzin-schwarz-5373d207-506e-40b1-b15a-a5d4e0c39264
münchen,skoda,kombi,32.290,10.0,131,2022,Erdgas,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-ambition-1-5-tgi-96-kw-erdgas-cng-weiss-122d4242-e7cf-4cd4-a10d-6532da139797
münchen,skoda,kombi,36.388,62.0,200,2020,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-tdi-200-dsg-4x4-l-k-matrix-nav-diesel-weiss-e78c10d0-edd4-4cc4-b62d-be10238cb417
münchen,skoda,kombi,,31.215,150,2022,Diesel,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-2-0-tdi-dsg-ambition-navi-diesel-grau-01f7df2e-5159-4f7d-9105-b5b2cc55f9c2
münchen,skoda,kombi,35.440,24.3,190,2022,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-style-2-0-tsi-dsg-4x4-led-acc-nav-benzin-weiss-4f41f3cb-d42b-498b-9985-3de14e23b4f4
münchen,skoda,kombi,37.880,23.8,190,2022,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-style-2-0-tsi-pano-led-virtual-18-benzin-schwarz-d8e37a5a-b544-4dd0-ac4f-7e5267792294
münchen,skoda,kombi,39.610,24.8,245,2022,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-rs-tsi-dsg-matrix-navi-hdup-acc-benzin-schwarz-4fba5f99-b9b7-4b57-9f1b-fe135ee00af2
münchen,skoda,kombi,,12.5,150,2023,Diesel,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-2-0-tdi-opf-tour-ahk-shz-klimaauto-diesel-weiss-500b5621-d244-4a2a-a962-5b7e0b506243
münchen,skoda,kombi,37.900,29.0,200,2022,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-ambition-2-0-tdi-pano-led-nav-18-diesel-weiss-cd4c219b-9b9e-4e76-b1d9-1631d939841d
münchen,skoda,kombi,30.670,32.535,184,2020,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-rs-2-0-tdi-dsg-4x4-navi-led-ahk-ac-diesel-schwarz-3042acd6-c93c-44b4-b6d8-1ffe0191a984
münchen,skoda,kombi,33.970,25.0,245,2020,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-octavia-combi-2-0-tsi-dsg-rs-challenge-canton-digi-tacho-v-benzin-weiss-3bfcbf17-1675-4eff-965e-045693a7648f
münchen,skoda,kombi,32.890,26.702,150,2022,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-superb-combi-ambition-dsg-ahk-vorb-navi-dab-vze-acc-smar-diesel-schwarz-f7c845d9-a59b-4c53-a423-39e0dc0ae964
münchen,skoda,kombi,33.690,24.644,150,2022,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-octavia-combi-sportpaket-dsg-ahk-vorb-navi-dab-vze-led-ac-diesel-schwarz-b11f0b67-124b-4920-a330-149dc22fbc0b
münchen,skoda,kombi,35.650,5.8,150,2023,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-octavia-combi-1-5-tsi-act-e-tec-opf-dsg-ahk-navi-led-klima-benzin-schwarz-91afe9a4-f26f-43ce-aec0-826b048b229f
münchen,skoda,kombi,34.390,22.783,200,2022,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-superb-combi-ambition-dsg-ahk-vorb-navi-dab-vze-led-acc-diesel-grau-2065784b-be97-4992-8f3b-9a059680b948
münchen,skoda,kombi,37.880,26.2,190,2022,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-style-2-0-tsi-pano-led-virtual-18-benzin-schwarz-15dded07-8c1a-4166-9a39-c8e73a145b9a
münchen,skoda,kombi,,33.0,150,2020,Diesel,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-style-2-0tdi-dsg-matrix-ahk-5j-gar-diesel-silber-936430a2-3b5c-4193-86a6-52df2907fbbe
münchen,skoda,kombi,,1.5,150,2022,Diesel,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-2-0-tdi-opf-tour-dsg-led-app-navi-diesel-blau-3f72b851-cafc-48ba-9c57-0dade09c28c2
münchen,skoda,kombi,38.990,9.0,150,2022,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-octavia-combi-1-5-tsi-e-tec-dsg-clever-ahk-navi-benzin-blau-17215df3-af29-4deb-a1ab-4c767c09daea
münchen,skoda,kombi,34.510,23.95,156,2020,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-1-4-tsi-sportline-iv-ahk-matrix-dcc-benzin-grau-90fdcfa8-c5c0-48dd-b571-9a829844087f
münchen,skoda,kombi,39.089,14.043,200,2022,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-others-super-combi-2-0-tdi-dsg-style-panoramadach-diesel-schwarz-03344da4-8267-4a8d-9581-438249c73349
münchen,skoda,kombi,33.990,35.0,150,2021,Diesel,Automatik,Händler,2,Ja,https://www.autoscout24.de/angebote/skoda-superb-combi-2-0-tdi-ambition-dsg-navi-pdc-led-diesel-schwarz-6052b253-cd79-49ab-ba54-d607ed174812
münchen,skoda,kombi,31.520,31.7,150,2019,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-1-5-tsi-dsg-pano-leder-ahk-stdhz-19-benzin-schwarz-30c53407-a85f-4709-9d66-ddd046a66558
münchen,skoda,kombi,36.400,24.904,200,2021,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-ambition-2-0tdi-dsg-led-virtual-17-diesel-weiss-d8dc999d-9de5-4440-9ef2-e47829207fb5
münchen,skoda,kombi,32.950,0.01,150,2023,Benzin,Automatik,Händler,2,15 Monate,https://www.autoscout24.de/angebote/skoda-octavia-iv-combi-1-5-tsi-e-tec-dsg-ambition-dab-led-ka-benzin-silber-2e326d38-2845-47e7-8502-823624a92e14
münchen,skoda,kombi,34.510,23.95,156,2020,Elektro/Benzin,-,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-1-4-tsi-sportline-iv-ahk-matrix-dcc-elektro-benzin-grau-562d8df2-cb84-40a2-a23f-b06ae80c4a04
münchen,skoda,kombi,36.890,0.501,150,2022,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-octavia-combi-1-5-tsi-style-ahk-kamera-led-navi-benzin-weiss-4bb1a6bc-9503-4470-a296-6df65931205c
münchen,skoda,kombi,32.950,39.59,204,2021,Elektro/Benzin,-,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-1-4-tsi-dsg-e-hybrid-style-navi-led-panorama-elektro-benzin-silber-c7abb8ba-5163-4f0b-9864-b0fabf028fd4
münchen,skoda,kombi,34.990,0.05,150,2023,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-1-5-tsi-style-benzin-silber-fcb046bb-5be6-4f89-85aa-d928324529d3
münchen,skoda,kombi,34.990,17.0,150,2022,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-ambition-2-0l-tdi-navi-rfk-beh-mfl-diesel-schwarz-1e6c5d93-770e-4a3b-8343-0d54fc8d4bf3
münchen,skoda,kombi,34.550,31.09,150,2021,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-1-4-tsi-dsg-style-active-info-navi-rueckfahrk-benzin-blau-6972a599-767d-4506-8040-19aa4aee1361
münchen,skoda,kombi,37.770,25.6,190,2022,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-sportline-tsi-dsg-4x4-navi-hdup-benzin-schwarz-b48a1b68-573b-46fe-aa23-837df9b516cf
münchen,skoda,kombi,35.890,0.005,150,2023,Elektro/Benzin,-,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-octavia-combi-1-5-e-tec-dsg-beh-lenkrad-navi-acc-elektro-benzin-weiss-b5ac16fe-af7b-4fc8-9aa0-68f3f0f85f3e
münchen,skoda,kombi,36.088,0.01,150,2023,Diesel,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-2-0-tdi-150-amb-led-nav-virtc-acc-diesel-grau-9b7a3d90-dded-43e3-836c-40fc93eb2df9
münchen,skoda,kombi,,18.637,150,2022,Diesel,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-2-0-tdi-opf-tour-dsg-app-led-acc-n-diesel-schwarz-6686ee69-ebe0-4ecf-b0fd-f56b3fcc9535
münchen,skoda,kombi,39.990,16.0,245,2022,Benzin,Automatik,Händler,,Ja,https://www.autoscout24.de/angebote/skoda-octavia-combi-2-0-tsi-dsg-rs-sunset-navi-benzin-weiss-0117cc43-d9be-4d5d-b52e-9350cf0f2c3f
münchen,skoda,kombi,31.550,30.181,218,2020,Elektro/Benzin,51 km,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-1-4-tsi-dsg-e-hybrid-ele-heckklappe-kamera-elektro-benzin-weiss-4dd85217-0711-40bf-94a0-e884e4056f2c
münchen,skoda,kombi,39.890,5.59,200,2021,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-superb-combi-style-dsg-navi-dab-vze-led-acc-smartlink-dig-diesel-grau-60c9c1ee-f850-4e17-858f-7f5a403e67a1
münchen,skoda,kombi,31.490,38.0,200,2021,Diesel,Automatik,Händler,2,Ja,https://www.autoscout24.de/angebote/skoda-superb-combi-ambition-dsg-ahk-vorb-navi-dab-vze-acc-smar-diesel-weiss-ca80f468-485f-4932-ad15-35b248249750
münchen,skoda,kombi,39.450,0.1,150,2023,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-2-0-tdi-dsg-style-plus-leder-navi-kamera-par-diesel-grau-bdca4226-5d16-4961-b0db-f281d4133cca
münchen,skoda,kombi,36.590,26.3,200,2022,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-ambition-2-0l-tdi-navi-rfk-pdcv-h-diesel-grau-782ec9af-4f82-477d-b3e2-f0e670056a20
münchen,skoda,kombi,31.350,65.911,190,2020,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-2-0-tdi-dsg-laurin-klement-navi-ahk-led-diesel-silber-08707b7e-fac6-45b5-b83e-53504448662d
münchen,skoda,kombi,38.450,24.038,200,2022,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-superb-combi-2-0-dsg-style-200ps-diesel-grau-8f252034-7e47-4750-a980-20d2b879722b
münchen,skoda,kombi,37.890,26.166,190,2021,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-superb-combi-l-k-dsg-ahk-vorb-navi-dab-vze-led-acc-smart-benzin-schwarz-e8e79715-a0ae-4772-ad53-128958a99d3b
münchen,skoda,kombi,33.470,0.01,150,2023,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-octavia-combi-1-5-tsi-style-led-kamera-navi-smartlink-acc-benzin-weiss-7456c484-6b7e-4dba-929b-4166c773d694
münchen,skoda,kombi,39.988,0.01,150,2023,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-2-0-tdi-150-dsg-style-led-nav-kessy-diesel-weiss-64f2c0a3-17d1-419b-99f7-a56fe3c6e780
münchen,skoda,kombi,37.960,70.0,245,2021,Benzin,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/skoda-octavia-combi-rs-2-0-tfsi-180kw-dsg-led-navi-klima-navi-benzin-schwarz-66dbd0d4-79ac-4872-9fcc-f7f40dc1ac3d
münchen,skoda,kombi,38.750,19.475,150,2022,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-superb-combi-ahk-dcc-led-sportline-benzin-grau-80d10453-b008-4f1a-a2b1-8166c5f12c2b
münchen,skoda,kombi,30.470,22.9,116,2022,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-octavia-combi-clever-2-0l-tdi-dsg-navi-led-shz-klima-diesel-schwarz-8e5fd95f-8325-4306-8de8-0fa592462222
münchen,skoda,kombi,36.590,27.3,200,2022,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-ambition-2-0l-tdi-navi-virt-cockp-diesel-schwarz-e8ca15c6-8f72-44b8-b296-ccb20a7e3d3a
münchen,skoda,kombi,39.960,2.5,150,2023,Diesel,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/skoda-octavia-combi-style-2-0l-tdi-110kw-dsg-led-navi-klima-diesel-grau-8271c091-2d75-4426-b41c-046e1b805f41
münchen,skoda,kombi,38.790,19.0,200,2021,Diesel,Automatik,Händler,2,Ja,https://www.autoscout24.de/angebote/skoda-superb-combi-style-premium-edition-dsg-ahk-vorb-navi-dab-diesel-grau-e939d000-fb47-48ac-9611-27292a2d49e0
münchen,skoda,kombi,36.400,35.504,200,2021,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-ambition-2-0-tdi-dsg-virtual-nav-diesel-schwarz-c59f15bd-d127-45f2-a834-79cc90506e6e
münchen,skoda,kombi,,22.9,116,2022,Diesel,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-clever-2-0l-tdi-dsg-navi-led-shz-k-diesel-schwarz-38c9fd3d-f800-4ec1-bfd3-92d13fbd0cf2
münchen,skoda,kombi,34.990,28.0,200,2022,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-ambition-2-0l-tdi-kessy-acc-bhzl-diesel-grau-62e6139f-4d0b-4fac-9d67-37989ccc5c12
münchen,skoda,kombi,,16.138,150,2022,Diesel,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-2-0-tdi-ambition-dsg-app-led-acc-n-diesel-weiss-4f3cb8f4-ec51-4996-9985-ca6fda55cea6
münchen,skoda,kombi,35.940,25.787,150,2022,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-octavia-kombi-acc-led-navi-head-up-diesel-silber-e1c645b5-c290-469c-8af6-7717f5b4e69c
münchen,skoda,kombi,39.450,0.1,150,2023,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-2-0-tdi-dsg-style-plus-leder-navi-kamera-par-diesel-schwarz-d310b557-b180-4dce-8005-aff59a90b096
münchen,skoda,kombi,39.450,0.1,150,2023,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-2-0-tdi-dsg-style-plus-leder-navi-kamera-par-diesel-schwarz-1642b1ae-8920-4ddb-bbde-7c3a80f36afa
münchen,skoda,kombi,39.450,0.1,150,2023,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-2-0-tdi-dsg-style-plus-leder-navi-kamera-par-diesel-schwarz-8fad18f0-8b7d-41eb-a7e6-e2a96156f23d
münchen,skoda,kombi,39.450,0.1,150,2023,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-2-0-tdi-dsg-style-plus-leder-navi-kamera-par-diesel-schwarz-e7c5a87f-cec9-4b24-832c-1aedec7bcaf5
münchen,skoda,kombi,33.500,33.322,150,2021,Benzin,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/skoda-octavia-e-tec-navi-rkf-tempo-dab-led-pdc-benzin-weiss-7eee6976-e461-46e8-9de8-63cc404ed34c
münchen,skoda,kombi,39.890,18.0,200,2021,Diesel,Automatik,Händler,2,Ja,https://www.autoscout24.de/angebote/skoda-superb-combi-style-premium-edition-dsg-4x4-ahk-vorb-navi-diesel-grau-445a4978-f465-4b8d-9641-819ae5f1ebe0
münchen,skoda,kombi,38.970,30.0,190,2022,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-superb-combi-sportline-2-0-tsi-dsg-navi-led-pano-shz-benzin-schwarz-bffe4286-cc6b-48c0-904d-eaaeb269a966
münchen,skoda,kombi,,19.901,150,2022,Diesel,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-ambition-2-0-tdi-led-acc-nav-r-kam-diesel-weiss-8c772a58-d7be-4456-a976-fbd69afd22ab
münchen,skoda,kombi,37.450,26.11,200,2022,Diesel,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/skoda-superb-combi-2-0-tdi-ambition-dsg-navi-acc-kamera-diesel-schwarz-37e5b24e-1584-4e38-a120-58ee18fad766
münchen,skoda,kombi,,0.015,150,2022,Diesel,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-2-0-tdi-sportline-dsg-app-led-head-diesel-grau-65995981-0428-41ba-acae-31c1261345a9
münchen,skoda,kombi,35.950,0.038,150,2023,Benzin,Automatik,Händler,2,15 Monate,https://www.autoscout24.de/angebote/skoda-superb-iii-combi-1-5-tsi-dsg-ambition-dab-ka-led-pdc-shz-benzin-grau-8208b3bc-3cfc-4dce-a7ea-316cde6b0b27
münchen,skoda,kombi,,0.05,150,2022,Benzin,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-1-5-tsi-act-e-tec-opf-tour-dsg-app-benzin-weiss-661a4b92-32a4-4000-b724-6fa3b9f29c4d
münchen,skoda,kombi,,0.01,150,2023,Benzin,Schaltgetriebe,Händler,,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-1-5-tsi-style-led-kamera-navi-smar-benzin-weiss-2a853360-1936-43f9-841f-06e5dcbf51e6
münchen,skoda,kombi,37.390,15.7,190,2022,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-sportline-2-0-tsi-dsg-4x4-led-nav-benzin-grau-8c236038-2b2f-40ab-a8d4-c13e6abe38cc
münchen,skoda,kombi,39.988,23.5,200,2021,Diesel,Automatik,Händler,2,Ja,https://www.autoscout24.de/angebote/skoda-superb-combi-2-0-tdi-dsg-sportline-ahk-panorama-diesel-weiss-61beffca-fdbd-46c4-bce8-42fa87dd5e66
münchen,skoda,kombi,32.390,15.806,150,2022,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-octavia-combi-ambition-dsg-ahk-vorb-navi-dab-led-tempomat-diesel-schwarz-d325f6c3-ec41-4a40-b697-f203ba19167e
münchen,skoda,kombi,31.690,26.704,150,2022,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-octavia-combi-ambition-dsg-ahk-vorb-navi-dab-led-tempomat-diesel-grau-59a09a47-8c57-4c67-becc-bd963239b479
münchen,skoda,kombi,35.390,22.872,150,2022,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-octavia-combi-scout-4x4-ahk-vorb-navi-dab-vze-led-acc-sma-diesel-grau-168b702b-4955-4143-b043-8502455a73f2
